966,DOMICIANO VIEIRA
967,CAETANO DE AZEREDO
968,TRES DE MAIO
969,MARIO ROCHA CASTRO
970,HELENA DE OLIVEIRA
971,ALFREDO HERDY DE CARVALHO
972,LUIZ CARLOS RIBEIRO
973,ALCINDO GONCALVES COTTA
974,CARMELITA INDIA DO BRASIL
975,CORACAO DE JESUS
976,RISOLETA FERNANDES
977,CORONEL ANTONIO FERREIRA DO PRADO
978,DONA JUDITH DE MORAIS E BARROS
979,ANA DE FREITAS
980,HAMILTON
981,CORONEL DURVAL DE BARROS
982,DAS PETUNIAS
983,DAS PERPETUAS
984,MANJERICAO
985,ADERBAL RODRIGUES VAZ
986,FABIANO TAYLOR
987,MANOEL PAULINO
988,ANTONIO SIMIAO DA COSTA
989,PONTA GROSSA
990,PARAMIRIM
991,CONEGO CALDEIRA BRANT
992,BUENO DE RIVERA
993,ANTONIO PRACA PIEDADE
994,MOREIRA PINTO
995,CARMELA ALUOTTO
996,CLEMENTINA DE JESUS
997,ALFREDO GUZELHA
998,GILBERTO FREIRE
999,B
1000,ROBSON GUIMARAES
1001,LIBERDADE
1002,JOSE EDUARDO MOREIRA
1003,MANESMANN
1004,CRISTO REDENTOR
1005,AFONSO TEIXEIRA DIAS
1006,JEREMIAS
1007,ALFREDO GUZELLA
1008,DOS CRUZEIRENSES
1009,BOMBOCA
1010,BOA VISTA
1011,CRISTIANO DE ALMEIDA
1012,PAVAO
1013,ATLANTA
1014,OPERA
1015,JARDIM FLORESTAL
1016,PELICANO
1017,COMENDADOR JOSE FARAH
1018,INHAMBU
1019,JOSE VERANO DA SILVA
1020,MODESTINO SALES BARBOSA
1021,JESUS CRISTO
1022,CAIO VIANA MARTINS
1023,BANDEIRA DO SUL
1024,VDT SEBASTIAO GUILHERME DE OLIVEIRA
1025,GARCIA RODRIGUES
1026,VISCONDE OURO PRETO
1027,PADRE MACHADO
1028,DOS GUARANIS
1029,ARQUITETO MORANDI
1030,AMERICO MAGALHAES
1031,SOUZA MAGALHAES
1032,LUCIO DOS SANTOS
1033,JOSE LUIZ DIAS DUARTE
1034,ITIUBA
1035,CARIRI
1036,PITOMBA
1037,SANTA ALEXANDRINA
1038,OLHOS D AGUA
1039,LISIO BARRETO
1040,SANTA CLAUDIA
1041,CARANCHO
1042,CACATUA
1043,BRASITALIA
1044,CAMPO GRANDE
1045,BENEDITO SANTOS
1046,ANTONIO TEIXEIRA DIAS
1047,PARANAN
1048,NANA
1049,MAURILIO GOMES DA SILVEIRA
1050,JOSE PAULO SOUZA
1051,VICENTE PIMENTEL
1052,RAIMUNDO FERREIRA PINTO
1053,IRINEU GARCIA DE OLIVEIRA
1054,DOUTOR HANS PETER KIERNFF
1055,JOSE DUTRA FILHO
1056,QUATRO
1057,JOAQUIM TEIXEIRA DIAS
1058,CRECIUMA
1059,SAO TOME
1060,DOMINGOS MANCINI
1061,BASE
1062,PROFESSOR LUIZ BICALHO
1063,BERNADETH JOSEPHINA DOS REIS
1064,TRIUNFO
1065,CLEUSA MARIA DA SILVA
1066,CARLOS SOARES SILVA
1067,DO IPE ENCANTADO
1068,CORONEL EUDOXIO JOVIANO
1069,JOAO CANDIDO
1070,ITALO DINELI
1071,ROSA ROCHA CORDEIRO
1072,BARAO DO MONTE ALTO
1073,ITAPETININGA
1074,GILMAR PEREIRA ROSA
1075,ROBERTO BARBOSA FILHO
1076,MANOEL SALLES BARBOSA
1077,CHAQUIBE HASSAN SOUKI
1078,KENNEDY
1079,DOUTOR GERVASIO GONCALVES BARBOSA
1080,NILOPOLIS
1081,SETE DE SETEMBRO
1082,UM
1083,PROFESSOR ADHEMAR FERREIRA
1084,SIGMUND WEISS
1085,AMADEO LORENZATO
1086,JUGURTA ANATOLIO LIMA
1087,ADELAIDE ROCHA
1088,JOSE DO MONTE
1089,DJALMA VIEIRA CRISTO
1090,DELFINO FRANCISCO XAVIER
1091,JOSE AMARO CAETANO
1092,ANTONIO TEREZINO
1093,SIRIUS
1094,AGUIA
1095,CRUZEIRO DO SUL
1096,TRES MARIAS
1097,F
1098,JOSE OVIDIO GUERRA
1099,TUCURUI
1100,URUÃ‡ANGA
1101,BRUSQUE
1102,ALVARO FERREIRA CARDOSO
1103,AUGUSTO DEGOIS
1104,ANTONIO EUSTAQUIO PINHEIRO
1105,CINEASTA HUMBERTO MAURO
1106,DEPUTADA IVETE VARGAS
1107,ROBERTSON PINTO COELHO
1108,ALEIXO LOURENCO DE GOUVEIA
1109,INTERSINDICAL
1110,SOLIDARIEDADE
1111,FLAVIO DE OLIVEIRA
1112,LUCAS DE CARVALHO SANTOS
1113,W CINCO
1114,S DOIS
1115,ULISSES SURETTE
1116,VOLTA REDONDA
1117,ADOLFO CIOLETTI
1118,LUIZ PONGELUPE
1119,W TRES
1120,FABIOLA LEMOS NAVES
1121,MACHADO DE ASSIS
1122,GOIAS
1123,SERGIPE
1124,CEARA
1125,PROFESSOR EDMUNDO FONTENELLE
1126,MONSENHOR NOGUEIRA DUARTE
1127,JULITA NOGUEIRA SOARES
1128,CONGONHAL
1129,RESSACA
1130,BOM JESUS DA PENHA
1131,ALEXANDRE MOTERANI
1132,CONCEICAO DA APARECIDA
1133,SANTA TEREZINHA
1134,POVOA DE VARZIM
1135,SENA MADUREIRA
1136,APUCARANA
1137,MONTEIRO LOBATO
1138,CONCEICAO DO MATO DENTRO
1139,PRESIDENTE CARLOS LUZ
1140,PROFESSOR JOSE VIEIRA DE MENDONCA
1141,VDT SARAH KUBITSCHEK
1142,MOHAMED V
1143,MANTENA
1144,ESTANISLAU FERNANDES
1145,FLEMING
1146,COLONITA
1147,FLORENCA
1148,JOAO EVANGELISTA
1149,CASTELO GUIMARAES
1150,CASTELO MOURA
1151,CASTELO DE LISBOA
1152,CASTELO DE ALCAZAR
1153,CASTELO DE FARO
1154,MIGUEL PERRELA
1155,CASTELO DA BEIRA
1156,CASTELO SETUBAL
1157,CASTELO DE ALENQUER
1158,PRESIDENTE TANCREDO NEVES
1159,AZIZ ABDI
1160,ANTENOR PRATA
1161,DEPUTADO ANDRE DE ALMEIDA
1162,PROFESSOR DOMICIO MURTA
1163,MANOEL ELIAS DE AGUIAR
1164,URARIRAMA
1165,EXPEDICIONARIO JOSE ASSUMPCAO DOS ANJOS
1166,EXPEDICIONARIO NORALDINO ROSA DOS SANTOS
1167,EXPEDICIONARIO MARIO ALVES DE OLIVEIRA
1168,ALFREDO CARAMATTI
1169,JORNALISTA WILSON ANGELO
1170,EXPEDICIONARIO BENVINDO BELEM DE LIMA
1171,PEDRO CARAM ZUQUIM
1172,CASTELO DE SAO JORGE
1173,CASTELO DE WINDSOR
1174,CASTELO DE SINTRA
1175,JONAS VANUCCI LINS
1176,MAURO COURA MACEDO
1177,PROFESSOR MARCOS RUBINGER
1178,CARBONITA
1179,OLAVO BRASIL JUNIOR
1180,CERRO AZUL
1181,JOAQUIM MACHADO
1182,BELARMINO DE SOUZA
1183,XANGRILA
1184,THEREZINHA BRANDAO RESENDE
1185,CLEONICE CAMPI MURTA
1186,SICILIA
1187,BRASILEIA
1188,FRANCISCO ADOLFO VIANNA
1189,BARROSO
1190,VDT NANSEN ARAUJO
1191,BONFIM
1192,PAQUEQUER
1193,DO TREVO
1194,BRAZ BALTAZAR
1195,CATUMBI
1196,DESEMBARGADOR TORRES
1197,PETROPOLIS
1198,ESTANISLAU PEDRO BOARDMAN
1199,FATIMA
1200,FILADELFIA
1201,NOSSA SENHORA DO CARMO
1202,MANOEL FERREIRA CARDOSO
1203,DIRCEU DUARTE BRAGA
1204,JOSE SIMPLICIO MOREIRA
1205,JULIO DE CARVALHO
1206,ANTONIO DE CASTRO E SILVA
1207,LADISLAU AZEREDO COUTINHO
1208,NESTOR VILELA LIMA
1209,DOMINGOS COSTA REZENDE
1210,MUSSI ELIAS ABUID
1211,FLAVIO DE ARAUJO MOTTA
1212,EXPEDICIONARIO CELSO RACIOPPI
1213,JOAO MOREIRA DA ROCHA
1214,GUARDA CUSTODIO
1215,ITAPECERICA
1216,FORLUMINAS
1217,DEZENOVE
1218,MARCIANO JOSE DE SOUZA
1219,JOSE ALDAIR
1220,GERALDO MARTINS DA SILVA
1221,ANA NAZARETH DE OLIVEIRA
1222,PEDRO MOREIRA DO NASCIMENTO
1223,JOSE NELSON ANDRE
1224,RADIALISTA EMILIO CURTIS
1225,RADIALISTA AUGUSTO NETO
1226,RADIALISTA MARGARIDA MACIEL
1227,JOSE ROCHA PAIXAO
1228,ANA DE ALVARENGA CAMPOS
1229,HELGA TAVEIRA DE SOUZA
1230,HORACIO TERENA GUIMARAES
1231,ALFREDO CAMARATE
1232,JOSE OLEGARIO PIMENTEL
1233,WILSON TAVARES RIBEIRO
1234,JESUINA FERRAZ DOS SANTOS
1235,A CINCO
1236,ALBERTINO TEIXEIRA DIAS
1237,UM MIL SETECENTOS E VINTE QUATRO
1238,APARECIDA FEITOSA FURTADO
1239,ANTONIO ARAUJO PENIDO
1240,NACYR DE OLIVEIRA
1241,CALUMBI
1242,RENANEA
1243,ANTONIO FLORES
1244,IPAMERI
1245,DA FE
1246,CAIAPONIA
1247,CORONEL SIEBRA DE BRITO
1248,AMOR DO CAMPO
1249,DOS JARDINS
1250,ONZE
1251,SOLON CARDOSO NAVES
1252,CANA DA INDIA
1253,EST DO SANATORIO EDUARDO DE MENEZES
1254,TRV F
1255,DOZE
1256,TREZE
1257,PASTOR FRANCISCO PESSOA
1258,PAULINIA
1259,TABOAO DA SERRA
1260,VIRGOLINO MOTTA
1261,DA SE
1262,DA LUZ
1263,VALINHOS
1264,IBIRAPUERA
1265,DA ACLIMACAO
1266,VINHEDO
1267,APOLO
1268,PRES.CASTELO BRANCO
1269,LOUIZ ENSCH
1270,TRE TRES MIL NOVECENTOS E CINQUENTA E TRES
1271,UBERABA
1272,VDT DO BAIRRO CAMARGOS
1273,VDT SANTA MARGARIDA
1274,MARIA PEREZ BALESTEROS
1275,MAJOR CLARINDO DE PAIVA
1276,TINGUI
1277,EXPEDITO DE FARIA TAVARES
1278,CARAPICUIBA
1279,MAURO GONCALVES
1280,ELIZEU DE LANA CARNEIRO
1281,CHAPEU DE SOL
1282,CORONEL NEWTON BARBABELA
1283,BEC DAS ANTENAS
1284,GUIDO BARTOLOMEU MAGALHAES
1285,VDT ENGENHEIRO ANDRADE PINTO
1286,DONA MARIA DA CONCEICAO
1287,JOSE GONCALVES BARBOSA
1288,DOIS MIL CENTO E TRINTA E CINCO
1289,WARLEY APARECIDO MARTINS
1290,VIA GERALDO DIAS
1291,R
1292,PASCHOAL COSTA
1293,FLOR D AGUA
1294,FLOR DA NOITE
1295,FLOR DA MADEIRA
1296,FLOR DA PAIXAO
1297,FLOR DA NOIVA
1298,FLOR DAS PEDRAS
1299,ALIPIO DE MELO
1300,MANOEL BANDEIRA
1301,JOSE CANDIDO DA SILVEIRA
1302,ALENCAR FERREIRA DE CARVALHO
1303,MARCELINO FERREIRA
1304,CORONEL ALBERTO GOMES
1305,BEATRIZ RANIERI
1306,GAVINO MUDADO FILHO
1307,FRANCISCO RODRIGUES DE MIRANDA
1308,MARIA FERREIRA DA SILVA
1309,SANTA ALIANCA
1310,MARIA APARECIDA
1311,DOS PARTIDOS
1312,LAGO
1313,MIGUEL ARCANJO PARREIRAS
1314,SANTO ALBERTO
1315,SANTA AMELIA
1316,RIO DE JANEIRO
1317,ANTONIO PIO CARDOSO
1318,HILO ESTEVAM DE ANDRADE
1319,FLOR DE VIDRO
1320,FLOR BRANCA
1321,CORONEL LAURO PIRES
1322,GUSTAVO DA SILVEIRA
1323,CONCEICAO DO PARA
1324,MARIETA MELLO DE AZEVEDO
1325,JOAQUIM JOSE DINIZ
1326,PAULISTA
1327,DORESOPOLIS
1328,EX COMBATENTE JOAQUIM ZEFERINO
1329,JOSE SERGIO DE PAULA
1330,ASSUNCAO DE MARCO TEIXEIRA
1331,PROFESSOR NARDELLI BEMFICA
1332,JORNALISTA LENA SANTOS
1333,JOSE MOURAO
1334,BOLIVIA M VIANA
1335,LAURO GOMES VIDAL
1336,DNAR MENDES FERREIRA
1337,ETEL NOGUEIRA DE SA
1338,NIZIO TORRES
1339,MARIANA OLIVEIRA TAVARES
1340,RAMIRO ATHANASIO DE SOUZA
1341,ALUIZIO DAVIS
1342,ENGENHO DO SOL
1343,FLOR DO BAILE
1344,JOSE MOREIRA BARBOSA
1345,ISABELLA JARDIM
1346,HERCULANO SOARES ROCHA
1347,SEBASTIAO SANTANA FILHO
1348,JORNALISTA MAURO ALMEIDA
1349,TEODORO DOS REIS
1350,LIDIA AVELAR ESTANISLAU
1351,ROD MG CINCO
1352,ANTONIO MARZINETTI
1353,JOSE FARIA TAVARES
1354,DESEMBARGADOR PAULO MOTA
1355,JOSE AMARAL
1356,JULIO SOARES SANTANA
1357,OSORIO DE MORAIS
1358,SERGIO MIRANDA MOREIRA
1359,AUGUSTO PASSOS MAIA
1360,DESEMBARGADOR PEDRO LICINIO
1361,PERSIO BABO DE REZENDE
1362,JOAO ANTONIO CARDOSO
1363,ENGENHEIRO JORGE MANSUR
1364,CARLOS FREDERICO CAMPOS
1365,DESEMBARGADOR ALARICO BARROSO
1366,ANGATURAMA
1367,JOAQUIM GOUVEIA
1368,MANOEL ALEXANDRINO
1369,ANA PEREIRA MENEZES
1370,WALTER IANNI
1371,ANAPURUS
1372,GENERAL ASTOLFO FERREIRA MENDES
1373,PARINTINS
1374,DA REDE
1375,CODAJAS
1376,LORETO
1377,JOSE TOLEDO DE OLIVEIRA
1378,SAO JOAO DA SERRA
1379,MOMBACA
1380,CONCEICAO DAS ALAGOAS
1381,MARICA
1382,PEDRA LAVADA
1383,SAO VICENTE
1384,CANTO DO BURITI
1385,POCO BRANCO
1386,ARNALDO BUENO AZEVEDO
1387,ANTONIO AUGUSTO DA SILVA
1388,JOAQUIM HENRIQUES CARDOSO
1389,AYRES DA MATA MACHADO
1390,HENFIL
1391,JOSE GOMES
1392,MARIA FELICIA
1393,PEQUERI
1394,DOUTORA DENISE
1395,ILHA DE MALTA
1396,AMARAJI
1397,SALOA
1398,SAO GABRIEL
1399,PEDRA GRANDE
1400,DOS FERREIROS
1401,CONCEICAO DO CANINDE
1402,SANTA LEOPOLDINA
1403,SANTA GERTRUDES
1404,DOS ABADES
1405,LAJEDO
1406,ZOLY FRANCA SILVA
1407,FRANCISCO DUMONT
1408,GUARABIRA
1409,CASTANHAL
1410,PENALVA
1411,MARFISA DE SOUZA RAPOSO
1412,LEE DIMIRIA MANSUR
1413,LOURENCO VOLPINI
1414,NILSE ALVES DA SILVA
1415,NUBIA REZENDE CAMPOS
1416,TRINTA E CINCO
1417,JOSE CONSTANTINO DOS SANTOS
1418,PAPA HONORIO III
1419,NOSSA SENHORA DA CONSOLACAO
1420,ANDIROBA
1421,DAS URSULINAS
1422,NOSSA SENHORA DO AMPARO
1423,DOS JACOBINOS
1424,MADRE DE DEUS
1425,DIVINA PASTORA
1426,JANAINA
1427,CLAUDIO OLIVEIRA NEVES
1428,ZIRCONIO
1429,ITAUNENSE
1430,STELLA CAMARGOS
1431,JOAQUIM GONCALVES PIMENTA
1432,IBITIRA
1433,CORONEL REMIGIO
1434,ARA
1435,GILKA MACHADO
1436,JULIA LOPES DE ALMEIDA
1437,LIMA CAMPOS
1438,ADONIAS FILHO
1439,TEOFILO DIAS
1440,JOAO ALPHONSUS
1441,EMILIO DE MENEZES
1442,MARIA
1443,OCARA
1444,JOSE CLAUDIO SANCHES
1445,ATALAIA
1446,SOCRATES ALVIM
1447,DOLOMITA
1448,ZITO SOARES
1449,NIOBIO
1450,ILMENITA
1451,TANTALITA
1452,VDT DOIS MIL NOVECENTOS E NOVENTA E CINCO
1453,DOUTOR ADALBERTO FABEL
1454,DESEMBARGADOR ALONSO STARLING
1455,SOARES NOGUEIRA
1456,GONCALVES DE SOUZA
1457,SERJOBES DE FARIA
1458,JOSE MOREIRA MOTA
1459,GENTIL PORTUGAL DO BRASIL
1460,PROFESSOR SILVEIRA NETO
1461,PROFESSOR ELOY DE MATTOS
1462,ENGENHEIRO ANTONIO DE FRANCO
1463,ESTER AUGUSTA RIBEIRO
1464,AGENERIO ARAUJO
1465,SILEX
1466,TITANIO
1467,PADRE LOPES CANCADO
1468,ARISTIDES JUNQUEIRA
1469,LESANDRO RESENDE FRANCO
1470,PASTOR MAMELIO FERREIRA
1471,DESEMBARGADOR PERBOYRE STARLING
1472,DOUTOR PEDRO ERNESTO
1473,DAS PRINCESAS
1474,CANDELARIA
1475,CORONEL CAMISAO
1476,QUILOMBO
1477,IMBIRUSSU
1478,TAPIRI
1479,DEL REY
1480,VDT PRESIDENTE COSTA E SILVA
1481,AMERICO VESPUCIO
1482,SERRA NEGRA
1483,CORONEL ANTONIO JUNQUEIRA
1484,EDUARDO LOPES
1485,AVELINO DOS SANTOS
1486,MARTINS ALVES
1487,NOVA FRIBURGO
1488,LEOPOLDINO DE OLIVEIRA
1489,GURUTUBA
1490,CAPITOLIO
1491,MIRAI
1492,LAMBARI
1493,MARIANA
1494,SETE LAGOAS
1495,QUINZE DE JUNHO
1496,ALEM PARAIBA
1497,ANTONIO ALEIXO
1498,ADALBERTO FERRAZ
1499,GUAPE
1500,BERNARDO CISNEIROS
1501,JOSE MARRA DE FREITAS
1502,BARAO DE COROMANDEL
1503,ALABANDINA
1504,RENATO NASCIMENTO
1505,MAMORE
1506,ANTONIO BATISTA JUNIOR
1507,VICENTINA COUTINHO CAMARGOS
1508,SANDOVAL CAMPOS
1509,PROFESSOR ADELMO LODI
1510,MELO TEIXEIRA
1511,AROEIRA NEVES
1512,AUGUSTO SOUZA COUTINHO
1513,JAGUARI
1514,PATROCINIO
1515,PECANHA
1516,PRESIDENTE ANTONIO CARLOS
1517,LAGOA SANTA
1518,DEPUTADO CLAUDIO PINHEIRO DE LIMA
1519,GALBA
1520,AVENTINO
1521,CAITITE
1522,REGIDA
1523,BERENICE PRATES
1524,GALILEU
1525,NICANOR CARVALHO
1526,SEVERO
1527,ANDRELANDIA
1528,VOLGA
1529,TUPINIQUINS
1530,AMINTAS JACQUES DE MORAES
1531,BABEL
1532,ASSIRIA
1533,JERUSALEM
1534,JUDA
1535,LUIS DIAS
1536,MARTIM AFONSO DE SOUZA
1537,VIRGILIO
1538,DA BANDEIRA
1539,MARIA DA SILVEIRA
1540,GUARARAPES
1541,RUBENS FERREIRA DA SILVA
1542,MAFRA
1543,EGITO
1544,CAMBE
1545,MARFIM
1546,ASSUMAR
1547,MUQUICABA
1548,ALINE
1549,MAJOR DELFINO DE PAULA
1550,SANTA JOSEFINA
1551,REIS DE ABREU
1552,MANOEL FERREIRA LEAL
1553,ARGEMIRO RODRIGUES DA SILVA
1554,CIRILO GASPAR DE ARAUJO
1555,DOS AIMORES
1556,MARANHAO
1557,CARLOS ETIENE DE CASTRO
1558,BERNARDO DE VASCONCELOS
1559,SANTA FRANCISCA
1560,AMIRO RODRIGUES CAMPOS
1561,CORONEL ASCENDINO COSTA
1562,GRANITO
1563,IPANEMA
1564,PRIMEIRO DE JULHO
1565,VINTE E CINCO DE AGOSTO
1566,APORE
1567,HESPERIA
1568,CANTAGALO
1569,PARANAIBA
1570,PROFESSOR LAIR RAMUSAT RENNO
1571,ENGENHEIRO FLAVIO GUTIERREZ
1572,JUVENTINO DIAS
1573,PROFESSOR OCTAVIO COELHO DE MAGALHAES
1574,ANGELINO BRUSCHI
1575,FIDES
1576,LUIS MONTEIRO
1577,JOSE BENEDITO ANTAO
1578,TRE TRES MIL SETECENTOS E VINTE E SEIS
1579,CEZAR GEORGE
1580,BELMIRO DE ALMEIDA
1581,POPULAR
1582,ARARIBA
1583,COLETOR CELSO WERNECK
1584,JOAO DE FREITAS
1585,PAULO AFONSO
1586,ABRE CAMPO
1587,TEIXEIRA DE FREITAS
1588,MARABA
1589,FORMIGA
1590,MANOEL MACEDO
1591,SAO CRISTOVAO
1592,JOSE BONIFACIO
1593,MARCAZITA
1594,CARATIA
1595,MADALENA
1596,EXPEDICIONARIO MISAEL DE FREITAS
1597,PROFESSOR FRANCISCO HENRIQUES
1598,DA ROLINHA
1599,DA COLEIRINHA
1600,ENCANTADO
1601,CAMPOS ALTOS
1602,ANHANGAI
1603,BELMIRO BRAGA
1604,MAGNOLIA
1605,ESPINOSA
1606,VINTE E CINCO DE DEZEMBRO
1607,DA PASSAGEM
1608,BENJAMIM GUIMARAES
1609,MIOSOTIS
1610,DALIA
1611,FREI ORLANDO
1612,ROSINHA SIGAUD
1613,CISPLATINA
1614,TEOTONIO MACIEL
1615,AGOSTINHO BRETAS
1616,ENGENHO DE DENTRO
1617,MEYER
1618,ATTILIO TURCI
1619,BANGU
1620,ZENITE
1621,MINERVA
1622,MIRASSOL
1623,CEDRO
1624,FIRMINO COSTA
1625,TOMAZ BRANDAO
1626,TRINTA E UM DE MARCO
1627,JULIA
1628,IMBIACA
1629,IBIRAPETINGA
1630,UBIRATA
1631,DOM JOSE GASPAR
1632,PADRE DEMERVAL GOMES
1633,DOM LUCIO ANTUNES
1634,DOM JOAO ANTONIO DOS SANTOS
1635,DOM PRUDENCIO GOMES
1636,DOS ESPORTES
1637,RESSACA
1638,PADRE VIEIRA
1639,MONTE LIBANO
1640,JORNALISTA DJALMA ANDRADE
1641,DICIOLA HORTA
1642,DA FONTE
1643,TRE DO BH SHOPPING
1644,PROFESSOR TITO NOVAIS
1645,CAPELA NOVA
1646,DOM JOAQUIM SILVERIO
1647,CORACAO EUCARISTICO DE JESUS
1648,JACUTINGA
1649,ITAPEMA
1650,JOAQUIM LINHARES
1651,JOAQUIM LUSTOSA
1652,CIDADE DO PORTO
1653,ODILON BRAGA
1654,GRAJAU
1655,DOM VITAL
1656,BAMBUI
1657,PRIMEIRO DE MARCO
1658,COMENDADOR VIANA
1659,ASCANIO BURLAMARQUE
1660,MANOEL MACHADO LOPES COELHO
1661,SENHOR BOM JESUS
1662,TERESINA
1663,URUGUAIANA
1664,ARACAJU
1665,DAS GARCAS
1666,CONSELHEIRO MATA
1667,MARCELO GOES MENICUCCI
1668,PROFESSOR CRISTOVAM DOS SANTOS
1669,AFONSO COSTA REIS
1670,MARACAJA
1671,VASSOURAS
1672,ARCEBURGO
1673,CAPARAO
1674,ABAETE
1675,JAGUARAO
1676,ANTONIO JOSE DE CARVALHO
1677,PRINCESA ELIZABETH
1678,DOUTOR PEDRO PINTO
1679,NADIR
1680,PROGRESSO
1681,DESEMBARGADOR TINOCO
1682,HENRIQUE GORCEIX
1683,JANDAIA
1684,JACARINA
1685,RIACHUELO
1686,INGAI
1687,MANHUMIRIM
1688,APA
1689,ENGENHEIRO GODOFREDO DOS SANTOS
1690,MANILA
1691,COSTA DO MARFIM
1692,GEORGIA
1693,PAULO DINIZ CARNEIRO
1694,HEITOR MENIN
1695,MARIA LUIZA SANTIAGO
1696,INDIANA
1697,JOAQUIM NABUCO
1698,ARACATI
1699,TOBIAS BARRETO
1700,DOUTOR GORDIANO
1701,SANTA QUITERIA
1702,FRANCISCO BICALHO
1703,ITARANA
1704,TALCITO
1705,SIENITA
1706,ITAGUAI
1707,PRAIA FORMOSA
1708,MACHADO NUNES
1709,CONSELHEIRO LUIZ BARBOSA
1710,YARA LUCIA
1711,ENGENHEIRO FELIPE CALDAS
1712,SANTA CECILIA
1713,DONA HELENA
1714,ALEXANDRE MATHIAS ALVES
1715,SANDRA
1716,JORGE CARONE
1717,SIDEROSE
1718,ALVARO ALVIM
1719,HENRIQUE DINIZ
1720,FREI CIPRIANO
1721,CONDE DE SARZEDAS
1722,PINHEIROS
1723,DIVISA NOVA
1724,SA REGO
1725,CONSELHEIRO CUNHA DE FIGUEIREDO
1726,FREI ANDREONI
1727,JORNALISTA LINCOLN GONCALVES
1728,GEROSINO PEREIRA DE ALMEIDA
1729,ARMANDO SERGIO DE AGUIAR
1730,JOSE DE ARAUJO FERNANDES
1731,ALEXANDRE SIQUEIRA
1732,CONSELHEIRO SARAIVA
1733,AMPARO
1734,HENRIQUE DIAS
1735,MONTE BELO
1736,SAO FRANCISCO
1737,RODRIGUES DO PRADO
1738,TEIXEIRAS
1739,BERNARDO DA VEIGA
1740,ALVARO MATA
1741,FREI ANTONIO DO DESTERRO
1742,ANDRE DE MELO E CASTRO
1743,FURTADO DE MENDONCA
1744,ARACY GUIMARAES ROSA
1745,GERALDA ROQUE GUACERONI
1746,ELIANE MARTINS
1747,EXPEDICIONARIO PAULO DE SOUZA
1748,SERRANA
1749,SAO DIMAS
1750,FIGUEIRO
1751,GUANABARA
1752,COPACABANA
1753,LETA DE SOUZA ALVES
1754,CARMELA PEZZUTI
1755,MARCELO GUIMARAES
1756,DOIS MIL TREZENTOS E CINQUENTA E TRES
1757,IRENA SENDLER
1758,HERBERT DE SOUZA
1759,MARIO PINHEIRO DE SOUZA
1760,JORNALISTA GERALDO RESENDE
1761,ADENIR PEREIRA DE SOUZA
1762,HUDSON MAGALHAES MARQUES
1763,JORNALISTA HELVIDIO PRISCO
1764,ANTONIO PEIXOTO
1765,TIMBO
1766,ELIAS SALIBA
1767,FERNANDO DE NORONHA
1768,CANELINHA
1769,IBIS
1770,ELIZABETH
1771,SEARA
1772,JOSE SOARES DA COSTA
1773,URCA
1774,ITAMBE DO MATO DENTRO
1775,JORNALISTA MARIO EUGENIO
1776,ROSALINA CALEGARIO
1777,SYLVIO ANDRADE
1778,PARAUNA
1779,CRISTALINA
1780,OCIDENTAL
1781,LITORANEA
1782,AFLUENTES
1783,AURELANDIA
1784,PATRICIO BARBOSA
1785,CLEMENTE NASCIMENTO PIRES
1786,JOAQUIM ASSIS RIBEIRO
1787,CELIO CAUTIERO
1788,MARCELO COIMBRA TAVARES
1789,CORONEL ANTONIO SIA
1790,DAS CASTANHOLAS
1791,DOS VIOLINOS
1792,DOS OBOES
1793,DOS VIOLONCELOS
1794,DOS CAVAQUINHOS
1795,DOS BANDOLINS
1796,DAS CLARINETAS
1797,AIURUOCA
1798,ANGOLA
1799,PENIDO
1800,MOREIRA
1801,LIDIA
1802,JOSE BENTO
1803,RITA
1804,COSTA
1805,ABAIBA
1806,CACHOEIRINHA
1807,QUELUZITA
1808,CARLOS EDUARDO LOTT
1809,RAINHA DAS FLORES
1810,AMENDITA
1811,AVELAR
1812,ITAITUBA
1813,ELISIO DE BRITO
1814,ERNESTO AUSTIN
1815,MARIA FRANCISCA
1816,ELVIRA AUGUSTA
1817,PETIT
1818,SAO JOSE DE ARIMATEIA
1819,GERALDO DIAS
1820,DOS AFONSOS
1821,ANTONIO SOARES
1822,DEOLINDA CANDIDA
1823,JOAO NEIVA
1824,VICENTE CUNHA
1825,FLOR DE TRIGO
1826,FLOR DE CANA
1827,MARIA HELENA FONSECA
1828,FLOR DE GOIABA
1829,ARACI
1830,CASTELO
1831,DELIO VIEIRA SALOMON
1832,FAUSTINO CARDOSO
1833,PADRE VENANCIO
1834,PORTO VELHO
1835,ITAJU
1836,CHOPOTO
1837,ELI PINHEIRO
1838,RIO PETROPOLIS
1839,PADRE CORNELIO
1840,RAPHAEL SALABERGA GASPAR
1841,CERRO CORA
1842,VDT SANTA TEREZA
1843,RAUL MENDES
1844,AZURITA
1845,FLAVIO DOS SANTOS
1846,SILVIANO BRANDAO
1847,CONSELHEIRO ROCHA
1848,CONTAGEM
1849,VESPASIANO
1850,GOUVEIA
1851,LASSANCE
1852,QUIARI
1853,GUARIBA
1854,AURELIA
1855,CALMA
1856,TERESA PEREIRA DE MOURA
1857,SAO FIDELIS
1858,JOSE SILVA PASSOS
1859,ESTANCIA
1860,HONORIO BICALHO
1861,SIMAO PEREIRA
1862,MAGNO MOURA
1863,GOMES PEREIRA
1864,LUIZ DA NOBREGA
1865,UM
1866,PORTUGAL
1867,DOM PEDRO I
1868,OIAPOQUE
